tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
65,18,28,172,1358,71.47368421052632,48.5,7.895348837209302,4.046511627906977,24.857142857142858,36.63157894736842,0.6785714285714286,16.867346938775512,12.46
66,16,32,128,996,58.588235294117645,31.125,7.78125,0.2265625,0.90625,1.7058823529411764,0.53125,0.4814453125,11.97036036036036
67,18,26,146,1176,61.89473684210526,45.23076923076923,8.054794520547945,4.267123287671233,23.96153846153846,32.78947368421053,0.7307692307692307,17.510355029585796,14.236975945017182
68,27,38,296,2146,76.64285714285714,56.473684210526315,7.25,1.7094594594594594,13.31578947368421,18.071428571428573,0.7368421052631579,9.81163434903047,12.888997955010222
69,10,25,126,1034,94.0,41.36,8.206349206349206,2.2142857142857144,11.16,25.363636363636363,0.44,4.9104,12.358861788617887
70,14,20,96,710,47.333333333333336,35.5,7.395833333333333,2.9791666666666665,14.3,19.066666666666666,0.75,10.725000000000001,11.991234567901234
71,8,11,72,482,53.55555555555556,43.81818181818182,6.694444444444445,7.805555555555555,51.09090909090909,62.44444444444444,0.8181818181818182,41.80165289256199,12.321057268722466
72,12,29,214,1514,116.46153846153847,52.206896551724135,7.074766355140187,0.9813084112149533,7.241379310344827,16.153846153846153,0.4482758620689655,3.2461355529131986,12.540375180375182
73,31,57,290,2300,71.875,40.35087719298246,7.931034482758621,1.4,7.12280701754386,12.6875,0.5614035087719298,3.998768851954447,11.40114503816794
74,24,45,196,1682,67.28,37.37777777777778,8.581632653061224,1.7653061224489797,7.688888888888889,13.84,0.5555555555555556,4.271604938271605,10.91989319092123
75,23,41,206,1462,60.916666666666664,35.65853658536585,7.097087378640777,0.1407766990291262,0.7073170731707317,1.2083333333333333,0.5853658536585366,0.4140392623438429,9.962861491628612
76,5,27,156,1158,193.0,42.888888888888886,7.423076923076923,3.0448717948717947,17.59259259259259,79.16666666666667,0.2222222222222222,3.9094650205761314,8.715999999999998
77,24,39,240,2012,80.48,51.58974358974359,8.383333333333333,5.129166666666666,31.564102564102566,49.24,0.6410256410256411,20.233399079552928,14.821312910284458
78,27,45,292,2146,76.64285714285714,47.68888888888889,7.3493150684931505,5.681506849315069,36.86666666666667,59.25,0.6222222222222222,22.93925925925926,11.533182751540043
79,11,20,144,830,69.16666666666667,41.5,5.763888888888889,6.520833333333333,46.95,78.25,0.6,28.17,10.473070866141732
